PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status
PSA001855-BTG,Health,The NBA did not release the identity of the player in question in its announcement.,NBA haikumtambulisha mchezaji huyo katika tangazo lake.,Ekeombe keria ekenene getenenerete igoro yobosemia (NBA) gatiarure obomanyi bwa omoroberio oo ase ogotumia ebirengererio biao.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002276-BTG,Health,Russia also sent a cargo plane with medical aid to the United States.,Urusi pia ilituma ndege ya mizigo iliyobeba msaada wa kimatibabu hadi Marekani.,Orosia nabo yaatumiire America ekeombe keria ekorosia ebinto biogosaria na obokonyi bwegitari.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003219-BTG,Health,These have promising activity against a biological target related to COVID-19 disease.,Vitengo hivi vina shughuli ya kuaminika dhidi ya lengo la kibiolojia linalohusiana na ugonjwa wa COVID-19.,Ebi biranyare oboremi obuya igoro yobochenu bw'ebirengererio biria bigokwanerana na oborwaire bwa COVID-19.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000685-BTG,Agriculture,Rather sensitive to splitting and should not be left in the field for too long after maturity.,,Ekeombe keria ekenene getenenerete korwa ase okobwaterana na toganenerete gokeigwa ase endagera ekero ekoragera.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000457-BTG,Governance,"Extension of the Deadline for Submission of Comments on the Draft Excise Duty (Amendment) Regulations, 2023",,Oboronge bwomoroberio bwogotanga amachiko igoro yobokoreri igoro yobochori bwokoruta chibesa (Okoraria) omwaka 2023.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001837-BTG,Health,"Bangladesh reports five new deaths due to COVID-19, a daily highest","Bangladesh iliripoti vifo vipya vya watu watano kutokana na COVID-19, visa vya juu zaidi kuripotiwa kila siku","Ekeombe keria ekenene getenenerete omoroberio bweserikari (Bangladesh) kiabwatirie abanto batano baria bakorire COVID-19, ekero ekero bakorete oboremi bwao.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003745-BTG,Health,"A third strategy is that of the nucleic acid vaccines (DNA or RNA vaccines, a novel technique for creating a vaccination).","Mbinu ya tatu ni ya chanjo ya asidi ya kiini cha chembe (chanjo za DNA au RNA, mbinu mpya ya kutengeneza chanjo).","Omoroberio bwetato ng'a obokoreri bw'ekerochi ya nucleic acid (DNA or RNA vaccines, enchera eyemo yokorosia ekerochi.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003915-BTG,Security,"Use strong passwords with a mix of letters, numbers and symbols, and never use the same password on different accounts.","Tumia manenosiri imara yenye mchanganyiko wa herufi, nambari na alama, na usitumie nenosiri moja kwenye akaunti tofauti.","Tumia ebirengererio biria biria bigotumia ekero ekero, enamba, na ebitambokero, na togotumia ebibirengererio bionsi ase ekero ekeene.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002398-BTG,Health,"Subpleural dominance, crazy paving and consolidation develop as the disease evolves.","Kuwepo kwa Subpleural kwa wingi, njia mbovu na uimarishaji hukua ugonjwa ukiendelea kua.","Oboteneneri bw'ebinto biria bigosegeta ebinto binde, oboremi bw'obosaria, na obokoreri bwebinto biogosegeta buna oborwaire obo bwogokinia.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003967-BTG,Governance,Local communities are encouraged to form water user committees to manage boreholes and shared water points.,Jamii za mitaa zinahimizwa kuunda kamati za watumiaji wa maji ili kusimamia visima na sehemu za pamoja za kuchota maji.,Abamenyi bemebasekano baborigwe kobeka emeroberio yogotumia amache gosegeta oboremi bwechinyomba na chinsemo chia amache.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000553-BTG,Agriculture,The application should be done in a 60 cm circle around the tree,,Okoraria goika gokorwa ase omoroberio bw'amasentimita 60 goikerania omochando.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002210-BTG,Health,"On the same day, 215 Canadians (176 from the first plane, and 39 from a second plane chartered by the U.S. government) were evacuated from Wuhan to CFB Trenton to be quarantined for two weeks.","Siku hiyo, Wanakanada 215 (176 kutoka kwenye ndege ya kwanza na 39 kutoka kwenye ndege ya pili iliyotolewa rasmi ya serikali ya Marekani) waliokolewa kutoka Wuhan hadi CFB Trenton ili wawekwe kwenye karantini kwa muda wa wiki mbili.","Ekeombe keria ekenene getenenerete, abakenya 215 (176 korwa ekeombe ekerasi ekenene, na 39 korwa ekero ekenyoro ekenene giokorwa na eserikari ya America) baakorwe gochia Wuhan goika CFB Trenton goika bakorwe ase ebikei ebio.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000383-BTG,Health,Hospitalization is required for people with fulminant hepatitis and should also be considered for symptomatic pregnant women.,,Goikerania chinyomba chiobobwenia ase abanto baria bakorwarigwa na oboremi bw'obongo (hepatitis fulminant) na goikeranwa ase abanyarwa baria baranyare ebirengererio biao.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002582-BTG,Health,Few studies have considered the overall cost effectiveness of hand washing in developing countries in relationship to DALYs averted.,Idadi ndogo ya uchunguzi imezingatia gharama nafuu kwa jumla ya kuosha mikono katika nchi zinazoendelea kwa uhusiano na kipimo cha DALY.,Ekeombe keria ekenene getenenerete ng'a oboremi bwegosaba amaoko ase chindagera chiria chiria chieserikari korwa ebinto biria bigotenererete korwa ebiombe biogosaria (DALYs) nabwo bagosegete.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002997-BTG,Health,"Remove it from the back, throw it away, and then wash your hands.","Iondoe kutoka nyuma, itupe, na kisha unawe mikono yako.","Gutacha nyuma, kiutape, na kisha usafishe mikono yako.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000868-BTG,Health,i've very concerned of this chest pain,nina wasiwasi sana kuhusu maumivu haya ya kifua,nimekuwa na wasiwasi sana kuhusu maumivu haya ya kifua,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001467-BTG,Health,Highly homologous full-length and subgenomic RNAs could recombine to generate new CoVs.,RNA zinazofanana zaidi za urefu kamili na za jinomu ndogo zinaweza kuungana tena ili kuzalisha COV mpya.,RNA za urefu kamili na ndogo za genomu zinaweza kuunganishwa tena ili kuzalisha virusi vipya vya CoV.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002708-BTG,Health,"Ensure inclusion of the distance learning programmes: Implement measures to ensure that students including those with disabilities or from low-income backgrounds have access to distance learning programmes, if only a limited number of them have access to digital devices.","Hakikisha kujumuishwa kwa programu za kujifunza kupitia mtandao: Tekeleza hatua kuhakikisha kuwa wanafunzi wakiwemo wale walio na ulemavu au kutoka sehemu zenye mapato duni wana ufikivu wa programu za kujifunza kupitia mtandao, ikiwa ni wachache tu kati yao wana ufikivu kwa vifaa vya kidijitali.","Rora ng'a ebirengererio biria bigokorerwa chisemi chiogotanga chisukuru chiogotumia chingaki chionsi: Bwatia amachiko goikerania nga abana baria bare na obokong'u gose baria batari na oboremi bwoboremi bwegedichitari baranyare gosomera chisukuru chiria chiogokorwa chisukuru chinene, gose abanto abange bonsi bonsi mbare na goikera ebinto biria bikorokereria chisukuru chiabo.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002340-BTG,Health,"The outbreak disrupted plans for the 2020 Summer Olympics, which were originally scheduled to start at the end of July; the International Olympic Committee announced on 24 March that the event will be ""rescheduled to a date beyond 2020 but not later than summer 2021"".Casinos and other gaming venues worldwide have closed and live poker tournaments have been either postponed or cancelled.","Mkurupuko huu ulivuruga mipango ya Olimpiki ya majira ya joto ya 2020, ambayo yalikuwa yamepangwa kuanza mwisho wa Julai; Kamati ya Kimataifa ya Olimpiki ilitangaza tarehe 24 Machi kuwa michezo hiyo ""itaairishwa hadi tarehe nyingine baada ya 2020 lakini si zaidi ya msimu wa kiangazi wa 2021"".Kasino na vituo vingine vya michezo ulimwenguni zimefungwa na mashindano ya moja kwa moja ya karata aidha zimeairishwa au kufutwa.","Ogochakigwa gose okorenta gose omoroberio o'Olympic omwaka 2020, ogwategete korwa ase omotienyi omotambe omonene; Ekeombe keria ekenene getenenerete omochando omonene bwomochaka omwaka omonene omochati omonene (International Olympic Committee) kiaanenerete ng'a omochango oo o'mwaka omochato omotano omonene ogotambe gose ogotambokigwa nyuma yechitariki chiomotienyi 2020 gose nyuma yomochaka chomochaka chiomo",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000339-BTG,Health,These vaccines aim to generate protective maternal antibodies that cross the placenta and protect newborns during the first months of life.,,Amariogo aya nigo egokonya korosia ebinto biria bigokonya ebinyoro biobobunyoro biogokonya omonto na gosegeta ebinto biobonyoro ase emetienyi etang'ani yobogima.,Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA003238-BTG,Health,"Adaptive designs within ongoing Phase II-III clinical trials on candidate therapeutics may shorten trial durations and use fewer subjects, possibly expediting decisions for early termination or success, and coordinating design changes for a specific trial across its international locations.","Miundo inayoweza kubadilika ndani ya vipimo vinavyoendelea vya Awamu ya II-II katika matibabu yaliyoteuliwa inaweza kufupisha muda wa majaribio na kutumia wahusika wachache, ikiwezekana kuharakisha maamuzi ya kukamilisha mapema au kufaulu, na kuratibu mabadiliko ya muundo kwa majaribio fulani katika maeneo yake ya kimataifa.","Omoroberio bwokoruta omoroberio omotambe II-III omogondo ogotambokigwa ase oborwaria bwoborwaria bwerigesa buna obokoreri bwogokonya gosegeta ebirengererio biogotamboka na korwa oboremi bwendagera, gose gokong'ia obotenereri bwokorenta oborimo bwogotamba gose oboikeranu, na gosemeria oborokererio bwomoroberio buna oboroberio bwebinyoro goetera ebinyoro biao.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002456-BTG,Health,"Hand washing has many health benefits, including minimizing the spread of influenza, coronavirus, and other infectious diseases; preventing infectious causes of diarrhea; decreasing respiratory infections;","Kuosha mikono kuna manufaa mengi ya kiafya, ikiwa ni pamoja na kupunguza kuenea kwa homa ya mafua, virusi vya korona na magonjwa mengine ya kuambukiza; kuzuia sababu za kuambukiza kwa kuendesha; kupunguza magonjwa ya kuambukiza;","Kusamba mikono kuna faida nyingi kwa afya, ikiwa ni pamoja na kupunguza kuenea kwa homa ya mafua, virusi vya korona, na magonjwa mengine ya kuambukiza; kuzuia sababu za kuambukizana za kuhara; kupunguza maambukizi ya njia za kupumua;",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA000738-BTG,Agriculture,"In traditional artisanal cashew processing the nuts are put in an open pan over an open fire and stirred continuously to avoid scorching until they start burning, then they are thrown on sand to extinguish the fire and to remove the remaining humidity on the outer skin.",,"Ase omoroberio bwoboremi bwokorosia amariogo gochia omochando omonene ase omogondo ogotumeka na gosegeta goikerania erio gotanga okobwateka gose gose goikera, na goikerwa ase endagera erio gokonya omochango na gotumeka oboremi bwomogondo omonene.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001307-BTG,Health,"All these four community-acquired HCoVs have been well adapted to humans and are generally less likely to mutate to cause highly pathogenic diseases, though accidents did occur for unknown reasons as in the rare case of a more virulent subtype of HCoV-NL63, which has recently been reported to cause severe lower respiratory tract infection in China.","Virusi hivi vyote vya HCoV vinavyosambazwa kijamii vimepata njia ya kukaa ndani ya binadamu vyema na vina uwezekano mdogo wa kubadilika ili kusabaisha ugonjwa wa virusi, ingawa ajali zilitokea kwa sababu zisizojulikana kama ilivyo katika visa nadra vya aina ndogo yenye virusi zaidi ya HCoV-NL63, ambavyo hivi majuzi viliripotiwa kusababisha maambukizi kali ya sehemu ya chini ya njia ya kupumua nchini China.","Virusi hivi vinne vya HCoV vilivyopatikana katika jamii vimebadilishwa vizuri kwa binadamu na kwa ujumla havina uwezekano mkubwa wa kubadilika na kusababisha magonjwa yanayosababisha ugonjwa, ingawa ajali zilitokea kwa sababu zisizojulikana kama ilivyo katika kisa cha kawaida cha aina ndogo ya HCoV-NL63, ambayo hivi majuzi imeripotiwa kusababisha maambukizi kali ya njia ya chini ya kupumua nchini China.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA001382-BTG,Health,"Bat CoV-HKU4 and MERS-CoV utilize the same host receptor, dipeptidyl peptidase 4 (DPP4), for virus entry.","Virusi vya CoV-HKU4 vya popo na MERS-CoV hutumia vipokezi sawa vya mbebaji, dipeptidyl peptidase 4 (DPP4), kwa ajili ya kuingia kwa virusi.","Virusi vya CoV-HKU4 vya popo na MERS-CoV hutumia kipokezi sawa cha mbebaji, dipeptidyl peptidase 4 (DPP4), kwa ajili ya kuingia kwa virusi.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002431-BTG,Health,"Testing, followed with quarantine of those who tested positive and tracing of those with whom the SARS-CoV-2 positive people had had contact, resulted in positive outcomes.","Upimaji, ukifatwa na karantini ya wale waliopimwa na kupatikana na ugonjwa na kufuatiliwa kwa wale waliotangamana na walio na SARS-CoV-2, ilitokea katika matokeo ya kuambukizwa.","Ogochorwa, goikerania abanto baria bakonyorekana korwa SARS-CoV-2 na korwa ase abanto abwo bakonyorwa na abanto bare na SARS-COV-2, goika gochia ebirengererio biria bigokonya korwa emeremo yao.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
PSA002296-BTG,Health,"Empty food shelves were only encountered temporarily, even in Wuhan city, while Chinese government officials released pork reserves to assure sufficient nourishment of the population.","Ukosefu wa vyakula dukani ulishuhudiwa kwa muda tu, hata katika jiji la Wuhan, huku maafisa wa Serikali ya Uchina wakitoa hifadhi za nyama ya nguruwe ili kuhakikishia watu kuwepo kwa chakula cha kutosha.","Ekeombe keria ekenene getenenerete korwa ebinto biria bigosegeta chinguru chiria chionsi chiria chiria chitagete, goika omoroberio o'Wuhan, ekero abakori emeremo ya eserikari ya chinese bakorete ebinto biogotumia chinguru goikerania oboremi bwa abanto.",Back-translation,,,"{""type"": ""backtranslation"", ""model"": ""runs/ft_nllb_guz_all/checkpoint-best"", ""tgt"": ""guz""}",Synthetic
