PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status,English_norm,Kiswahili_norm,tokens_en,tokens_sw,codeswitch,glossary_terms
PSA005294,Health,"Whether you’re a government institution, corporate organisation, philanthropic foundation, research partner, or community group, there’s a role for you in building healthier, more resilient communities.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Whether you're a government institution, corporate organisation, philanthropic foundation, research partner, or community group, there's a role for you in building healthier, more resilient communities.",,25,0,False,
PSA005295,Health,"Join us in advancing locally led solutions, driving innovation, and delivering impact where it matters most.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Join us in advancing locally led solutions, driving innovation, and delivering impact where it matters most.",,16,0,False,
PSA005296,Health,Let’s build a future where no one is left behind.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,Let's build a future where no one is left behind.,,10,0,False,
PSA005297,Health,"Our investments in Family and Reproductive Health aim to strengthen primary health care systems and advance maternal, newborn, adolescent, and reproductive health outcomes.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/programmes/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Our investments in Family and Reproductive Health aim to strengthen primary health care systems and advance maternal, newborn, adolescent, and reproductive health outcomes.",,23,0,False,
PSA005298,Health,"Through policy support, capacity building, community engagement, and cross-sector collaboration, we integrate sexual and reproductive health and rights (SRHR), safe motherhood, education, and nutrition, empowering women, girls, and families to make informed health choices and access equitable , quality care.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/programmes/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Through policy support, capacity building, community engagement, and cross-sector collaboration, we integrate sexual and reproductive health and rights (SRHR), safe motherhood, education, and nutrition, empowering women, girls, and families to make informed health choices and access equitable , quality care.",,40,0,False,
PSA005299,Health,"Our investments in Disease Control and Prevention strengthen health systems to detect, prevent, and manage leading infectious and non-communicable diseases.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/programmes/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Our investments in Disease Control and Prevention strengthen health systems to detect, prevent, and manage leading infectious and non-communicable diseases.",,21,0,False,
PSA005300,Health,"Through integrated, people- centred approaches, we improve early diagnosis, expand access to treatment, and reduce preventable illness and death from Malaria, Tuberculosis, HIV, and Non-Communicable D isease s .",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/programmes/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Through integrated, people- centred approaches, we improve early diagnosis, expand access to treatment, and reduce preventable illness and death from Malaria, Tuberculosis, HIV, and Non-Communicable D isease s .",,29,0,False,
PSA005301,Health,"Our investments in Population Health and Environment address the interconnected challenges of health, environment, and livelihoods to build resilient and climate-smart communities.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/programmes/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Our investments in Population Health and Environment address the interconnected challenges of health, environment, and livelihoods to build resilient and climate-smart communities.",,23,0,False,
PSA005302,Health,"By integrating WASH, climate adaptation, neglected tropical diseases (NTDs), health security, and sustainable livelihoods, we support vulnerable populations to adapt, thrive, and achieve better health and wellbeing.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/programmes/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"By integrating WASH, climate adaptation, neglected tropical diseases (NTDs), health security, and sustainable livelihoods, we support vulnerable populations to adapt, thrive, and achieve better health and wellbeing.",,27,0,False,
PSA005303,Health,"Our investments in Health Systems Strengthening are designed to build sustainable, inclusive, and accountable health systems that deliver lasting impact.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/programmes/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Our investments in Health Systems Strengthening are designed to build sustainable, inclusive, and accountable health systems that deliver lasting impact.",,20,0,False,
PSA005304,Health,"We provide technical assistance and drive policy and legislative reforms, while strengthening community-led advocacy to improve governance, financing, and health service delivery.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/programmes/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"We provide technical assistance and drive policy and legislative reforms, while strengthening community-led advocacy to improve governance, financing, and health service delivery.",,23,0,False,
PSA005305,Health,"In close partnership with governments, civil society, and frontline providers, we work to make health systems more equitable , efficient, and responsive to the needs of all.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/programmes/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"In close partnership with governments, civil society, and frontline providers, we work to make health systems more equitable , efficient, and responsive to the needs of all.",,26,0,False,
PSA005306,Health,Driving Health Transformation Through Primary Health Care,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-big-bets-kenya/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,Driving Health Transformation Through Primary Health Care,,7,0,False,
PSA005307,Health,"With over 60 years of experience, Amref Health Africa in Kenya is a trusted partner in advancing health equity across the country.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-big-bets-kenya/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"With over 60 years of experience, Amref Health Africa in Kenya is a trusted partner in advancing health equity across the country.",,21,0,False,
PSA005308,Health,"During our last strategic cycle (2018–2022), we reached over 30 million people by collaborating with national and county governments, civil society, and development partners to enhance Kenya’s health system.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-big-bets-kenya/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"During our last strategic cycle (2018-2022), we reached over 30 million people by collaborating with national and county governments, civil society, and development partners to enhance Kenya's health system.",,27,0,False,
PSA005309,Health,"Our 2023–2030 Strategy sets an ambitious course: to transform community health through Primary Health Care, with a strong focus on women, young people, and underserved populations.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-big-bets-kenya/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Our 2023-2030 Strategy sets an ambitious course: to transform community health through Primary Health Care, with a strong focus on women, young people, and underserved populations.",,25,0,False,
PSA005310,Health,"i) People-centred health systems , and",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-big-bets-kenya/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"i) People-centred health systems , and",,6,0,False,
PSA005311,Health,ii) Social determinants of health.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-big-bets-kenya/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,ii) Social determinants of health.,,5,0,False,
PSA005312,Health,Amref Health Africa in Kenya has boldly aligned its efforts with the global and the Government of Kenya’s Health Agenda by implementing five strategic and innovative initiatives.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-big-bets-kenya/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,Amref Health Africa in Kenya has boldly aligned its efforts with the global and the Government of Kenya's Health Agenda by implementing five strategic and innovative initiatives.,,27,0,False,
PSA005313,Health,"These initiatives, known as our “ big bets ,” demonstrate Amref’s commitment to improving the health outcomes of the Kenyan population, with the baseline year set at 2023 and the target year of 2030.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-big-bets-kenya/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"These initiatives, known as our "" big bets ,"" demonstrate Amref's commitment to improving the health outcomes of the Kenyan population, with the baseline year set at 2023 and the target year of 2030.",,30,0,False,
PSA005314,Health,"We aim to Catalyse Universal Health Coverage (UHC) by 2026 through optimising the functionality and sustainability of Primary Healthcare Networks (PCNs), and integrating comprehensive strategies for skilling, equipping, remunerating, and managing the performance of community health promoters .",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-big-bets-kenya/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"We aim to Catalyse Universal Health Coverage (UHC) by 2026 through optimising the functionality and sustainability of Primary Healthcare Networks (PCNs), and integrating comprehensive strategies for skilling, equipping, remunerating, and managing the performance of community health promoters .",,36,0,False,
